Shimmer_B640_Timestamp_Unix_CAL,Shimmer_B640_Accel_LN_X_CAL,Shimmer_B640_Accel_LN_Y_CAL,Shimmer_B640_Accel_LN_Z_CAL,Shimmer_B640_GSR_CAL,Shimmer_B640_PPGToHR_PPG_A13_CAL,Shimmer_B640_PPG_A13_CAL
ms,m/(s^2),m/(s^2),m/(s^2),kOhms,BPM,mV
1.43507E+12,6.13253012,-0.204819277,7.771084337,1296.85303,61.93548387,1153.846154
1.43507E+12,6.120481928,-0.192771084,7.78313253,1296.85303,61.93548387,1145.054945
1.43507E+12,6.13253012,-0.192771084,7.78313253,1296.85303,61.93548387,1133.333333
1.43507E+12,6.108433735,-0.204819277,7.78313253,1296.85303,61.93548387,1123.076923
1.43507E+12,6.120481928,-0.204819277,7.78313253,1296.85303,61.93548387,1114.285714
1.43507E+12,6.144578313,-0.180722892,7.759036145,1296.85303,61.93548387,1106.227106
1.43507E+12,6.13253012,-0.180722892,7.771084337,1296.85303,61.93548387,1099.6337
1.43507E+12,6.108433735,-0.168674699,7.771084337,1296.086906,61.93548387,1093.772894
1.43507E+12,6.108433735,-0.204819277,7.771084337,1296.086906,61.93548387,1087.912088
1.43507E+12,6.096385542,-0.204819277,7.771084337,1296.85303,61.93548387,1082.051282
1.43507E+12,6.072289157,-0.21686747,7.78313253,1296.85303,61.93548387,1078.388278
1.43507E+12,6.084337349,-0.21686747,7.771084337,1296.086906,61.93548387,1074.725275
1.43507E+12,6.096385542,-0.204819277,7.78313253,1296.85303,61.93548387,1071.794872
1.43507E+12,6.144578313,-0.192771084,7.771084337,1296.086906,61.93548387,1068.131868
1.43507E+12,6.144578313,-0.168674699,7.771084337,1296.85303,61.93548387,1065.934066
1.43507E+12,6.13253012,-0.180722892,7.759036145,1296.086906,61.93548387,1065.201465
1.43507E+12,6.13253012,-0.180722892,7.78313253,1296.85303,61.93548387,1068.131868
1.43507E+12,6.108433735,-0.192771084,7.759036145,1296.086906,61.93548387,1073.260073
1.43507E+12,6.108433735,-0.21686747,7.78313253,1296.85303,61.93548387,1079.120879
1.43507E+12,6.096385542,-0.204819277,7.771084337,1296.85303,61.93548387,1090.10989
1.43507E+12,6.096385542,-0.192771084,7.759036145,1297.620061,61.93548387,1104.761905
1.43507E+12,6.120481928,-0.192771084,7.759036145,1296.85303,61.93548387,1126.739927
1.43507E+12,6.13253012,-0.192771084,7.78313253,1296.85303,61.93548387,1157.509158
1.43507E+12,6.144578313,-0.180722892,7.759036145,1296.85303,61.93548387,1199.267399
1.43507E+12,6.144578313,-0.192771084,7.759036145,1297.620061,61.93548387,1252.014652
1.43507E+12,6.120481928,-0.192771084,7.771084337,1297.620061,61.93548387,1315.750916
1.43507E+12,6.108433735,-0.204819277,7.759036145,1296.086906,61.93548387,1391.208791
1.43507E+12,6.120481928,-0.204819277,7.759036145,1296.85303,61.93548387,1471.794872
1.43507E+12,6.096385542,-0.204819277,7.771084337,1297.620061,61.93548387,1555.311355
1.43507E+12,6.120481928,-0.204819277,7.771084337,1297.620061,61.93548387,1640.29304
1.43507E+12,6.120481928,-0.204819277,7.771084337,1296.85303,61.93548387,1720.879121
1.43507E+12,6.120481928,-0.204819277,7.78313253,1296.85303,61.93548387,1797.069597
1.43507E+12,6.120481928,-0.204819277,7.771084337,1296.85303,61.93548387,1860.07326
1.43507E+12,6.120481928,-0.204819277,7.771084337,1296.85303,61.93548387,1912.087912
1.43507E+12,6.13253012,-0.192771084,7.771084337,1297.620061,61.93548387,1950.18315
1.43507E+12,6.13253012,-0.204819277,7.771084337,1296.85303,61.93548387,1978.021978
1.43507E+12,6.13253012,-0.180722892,7.771084337,1297.620061,61.93548387,1994.871795
1.43507E+12,6.13253012,-0.180722892,7.78313253,1296.85303,61.93548387,2001.465201
1.43507E+12,6.13253012,-0.204819277,7.759036145,1296.85303,61.44,1999.267399
1.43507E+12,6.120481928,-0.168674699,7.807228916,1296.85303,61.44,1988.278388
1.43507E+12,6.108433735,-0.192771084,7.78313253,1297.620061,61.44,1969.96337
1.43507E+12,6.096385542,-0.192771084,7.759036145,1296.85303,61.44,1950.18315
1.43507E+12,6.096385542,-0.192771084,7.771084337,1297.620061,61.44,1925.274725
1.43507E+12,6.120481928,-0.204819277,7.759036145,1296.85303,61.44,1900.3663
1.43507E+12,6.120481928,-0.21686747,7.771084337,1297.620061,61.44,1872.527473
1.43507E+12,6.13253012,-0.192771084,7.771084337,1296.85303,61.44,1843.223443
1.43507E+12,6.13253012,-0.180722892,7.78313253,1296.85303,61.44,1813.186813
1.43507E+12,6.108433735,-0.180722892,7.759036145,1296.85303,61.44,1780.952381
1.43507E+12,6.096385542,-0.204819277,7.78313253,1296.85303,61.44,1745.054945
1.43507E+12,6.072289157,-0.204819277,7.795180723,1297.620061,61.44,1707.692308
1.43507E+12,6.072289157,-0.21686747,7.795180723,1296.85303,61.44,1668.864469
1.43507E+12,6.084337349,-0.21686747,7.771084337,1296.85303,61.44,1634.432234
1.43507E+12,6.108433735,-0.204819277,7.771084337,1297.620061,61.44,1602.197802
1.43507E+12,6.120481928,-0.21686747,7.78313253,1296.85303,61.44,1574.358974
1.43507E+12,6.108433735,-0.192771084,7.759036145,1296.85303,61.44,1553.113553
1.43507E+12,6.168674699,-0.180722892,7.746987952,1296.85303,61.44,1537.728938
1.43507E+12,6.168674699,-0.180722892,7.759036145,1297.620061,61.44,1529.67033
1.43507E+12,6.168674699,-0.192771084,7.771084337,1297.620061,61.44,1524.542125
1.43507E+12,6.13253012,-0.168674699,7.771084337,1297.620061,61.44,1524.542125
1.43507E+12,6.13253012,-0.192771084,7.771084337,1296.85303,61.44,1526.007326
1.43507E+12,6.096385542,-0.192771084,7.759036145,1297.620061,61.44,1530.40293
1.43507E+12,6.084337349,-0.204819277,7.78313253,1297.620061,61.44,1534.065934
1.43507E+12,6.072289157,-0.228915663,7.771084337,1298.387999,61.44,1536.996337
1.43507E+12,6.084337349,-0.21686747,7.771084337,1297.620061,61.44,1539.194139
1.43507E+12,6.084337349,-0.204819277,7.78313253,1297.620061,61.44,1537.728938
1.43507E+12,6.108433735,-0.204819277,7.78313253,1297.620061,61.44,1536.996337
1.43507E+12,6.13253012,-0.204819277,7.78313253,1297.620061,61.44,1531.135531
1.43507E+12,6.120481928,-0.21686747,7.78313253,1297.620061,61.44,1523.809524
1.43507E+12,6.108433735,-0.21686747,7.771084337,1297.620061,61.44,1511.355311
1.43507E+12,6.120481928,-0.180722892,7.771084337,1296.85303,61.44,1496.703297
1.43507E+12,6.13253012,-0.180722892,7.771084337,1297.620061,61.44,1478.388278
1.43507E+12,6.13253012,-0.180722892,7.759036145,1296.85303,61.44,1456.410256
1.43507E+12,6.144578313,-0.204819277,7.759036145,1297.620061,61.44,1435.164835
1.43507E+12,6.13253012,-0.192771084,7.759036145,1296.85303,61.44,1414.652015
1.43507E+12,6.13253012,-0.204819277,7.771084337,1297.620061,61.44,1398.534799
1.43507E+12,6.13253012,-0.192771084,7.771084337,1297.620061,61.44,1383.150183
1.43507E+12,6.108433735,-0.204819277,7.771084337,1297.620061,61.44,1369.96337
1.43507E+12,6.120481928,-0.192771084,7.78313253,1297.620061,61.44,1356.043956
1.43507E+12,6.120481928,-0.192771084,7.771084337,1296.85303,61.44,1343.589744
1.43507E+12,6.108433735,-0.192771084,7.759036145,1297.620061,61.44,1328.937729
1.43507E+12,6.084337349,-0.192771084,7.771084337,1298.387999,61.44,1313.553114
1.43507E+12,6.108433735,-0.204819277,7.771084337,1297.620061,61.44,1298.901099
1.43507E+12,6.120481928,-0.204819277,7.771084337,1297.620061,61.44,1284.981685
1.43507E+12,6.13253012,-0.192771084,7.771084337,1297.620061,61.44,1273.992674
1.43507E+12,6.120481928,-0.192771084,7.771084337,1297.620061,61.44,1263.003663
1.43507E+12,6.120481928,-0.192771084,7.771084337,1297.620061,61.44,1254.945055
1.43507E+12,6.120481928,-0.192771084,7.771084337,1298.387999,61.44,1245.421245
1.43507E+12,6.120481928,-0.192771084,7.771084337,1296.85303,61.44,1239.56044
1.43507E+12,6.108433735,-0.204819277,7.78313253,1297.620061,61.44,1232.967033
1.43507E+12,6.108433735,-0.180722892,7.759036145,1297.620061,61.44,1225.641026
1.43507E+12,6.120481928,-0.192771084,7.771084337,1298.387999,61.44,1216.849817
1.43507E+12,6.120481928,-0.192771084,7.771084337,1297.620061,61.44,1206.593407
1.43507E+12,6.120481928,-0.204819277,7.771084337,1297.620061,61.44,1197.802198
1.43507E+12,6.13253012,-0.21686747,7.771084337,1297.620061,61.44,1189.74359
1.43507E+12,6.120481928,-0.168674699,7.771084337,1297.620061,61.44,1183.882784
1.43507E+12,6.108433735,-0.192771084,7.771084337,1297.620061,61.44,1179.487179
1.43507E+12,6.084337349,-0.192771084,7.78313253,1298.387999,61.44,1174.358974
1.43507E+12,6.096385542,-0.180722892,7.78313253,1297.620061,61.44,1172.161172
1.43507E+12,6.108433735,-0.192771084,7.78313253,1298.387999,61.44,1169.230769
1.43507E+12,6.120481928,-0.192771084,7.771084337,1297.620061,61.44,1168.498168
1.43507E+12,6.108433735,-0.180722892,7.771084337,1298.387999,61.44,1165.567766
1.43507E+12,6.108433735,-0.192771084,7.759036145,1297.620061,61.44,1164.835165
1.43507E+12,6.120481928,-0.204819277,7.771084337,1297.620061,61.44,1162.637363
1.43507E+12,6.108433735,-0.204819277,7.771084337,1298.387999,61.44,1161.172161
1.43507E+12,6.096385542,-0.204819277,7.78313253,1299.156847,61.44,1160.43956
1.43507E+12,6.108433735,-0.192771084,7.78313253,1298.387999,61.44,1158.974359
1.43507E+12,6.084337349,-0.204819277,7.771084337,1297.620061,61.44,1158.241758
1.43507E+12,6.108433735,-0.192771084,7.78313253,1297.620061,61.44,1156.776557
1.43507E+12,6.108433735,-0.21686747,7.78313253,1298.387999,61.44,1153.846154
1.43507E+12,6.120481928,-0.192771084,7.78313253,1298.387999,61.44,1150.915751
1.43507E+12,6.108433735,-0.192771084,7.795180723,1298.387999,61.44,1149.450549
1.43507E+12,6.120481928,-0.204819277,7.771084337,1297.620061,61.44,1147.252747
1.43507E+12,6.108433735,-0.204819277,7.78313253,1298.387999,61.44,1146.520147
1.43507E+12,6.096385542,-0.192771084,7.78313253,1298.387999,61.44,1145.054945
1.43507E+12,6.108433735,-0.192771084,7.771084337,1298.387999,61.44,1145.054945
1.43507E+12,6.096385542,-0.180722892,7.78313253,1297.620061,61.44,1142.857143
1.43507E+12,6.108433735,-0.192771084,7.78313253,1298.387999,61.44,1134.065934
1.43507E+12,6.108433735,-0.168674699,7.78313253,1298.387999,61.44,1126.007326
1.43507E+12,6.108433735,-0.192771084,7.78313253,1298.387999,61.44,1115.750916
1.43507E+12,6.108433735,-0.192771084,7.78313253,1298.387999,61.44,1107.692308
1.43507E+12,6.096385542,-0.180722892,7.78313253,1298.387999,61.44,1099.6337
1.43507E+12,6.108433735,-0.192771084,7.795180723,1297.620061,61.44,1094.505495
1.43507E+12,6.120481928,-0.204819277,7.78313253,1298.387999,61.44,1094.505495
1.43507E+12,6.108433735,-0.192771084,7.771084337,1298.387999,61.44,1094.505495
1.43507E+12,6.072289157,-0.204819277,7.78313253,1298.387999,61.44,1098.901099
1.43507E+12,6.108433735,-0.204819277,7.771084337,1298.387999,61.44,1101.831502
1.43507E+12,6.084337349,-0.204819277,7.771084337,1298.387999,61.44,1106.227106
1.43507E+12,6.108433735,-0.180722892,7.771084337,1298.387999,61.44,1112.087912
1.43507E+12,6.13253012,-0.192771084,7.771084337,1298.387999,61.44,1115.018315
1.43507E+12,6.120481928,-0.204819277,7.771084337,1299.156847,61.44,1114.285714
1.43507E+12,6.096385542,-0.204819277,7.795180723,1298.387999,61.44,1109.89011
1.43507E+12,6.108433735,-0.192771084,7.78313253,1298.387999,61.44,1105.494505
1.43507E+12,6.120481928,-0.192771084,7.78313253,1298.387999,61.44,1098.901099
1.43507E+12,6.144578313,-0.180722892,7.771084337,1298.387999,61.44,1093.040293
1.43507E+12,6.13253012,-0.192771084,7.771084337,1298.387999,61.44,1087.179487
1.43507E+12,6.13253012,-0.180722892,7.759036145,1298.387999,61.44,1083.516484
1.43507E+12,6.120481928,-0.204819277,7.771084337,1298.387999,61.44,1082.783883
1.43507E+12,6.096385542,-0.21686747,7.771084337,1299.156847,61.44,1085.714286
1.43507E+12,6.072289157,-0.204819277,7.795180723,1298.387999,61.44,1091.575092
1.43507E+12,6.060240964,-0.228915663,7.807228916,1298.387999,61.44,1095.970696
1.43507E+12,6.084337349,-0.204819277,7.795180723,1298.387999,61.44,1098.901099
1.43507E+12,6.108433735,-0.180722892,7.78313253,1298.387999,61.44,1099.6337
1.43507E+12,6.108433735,-0.180722892,7.78313253,1299.156847,61.44,1100.3663
1.43507E+12,6.120481928,-0.192771084,7.771084337,1298.387999,61.44,1101.098901
1.43507E+12,6.108433735,-0.168674699,7.771084337,1298.387999,61.44,1101.098901
1.43507E+12,6.108433735,-0.192771084,7.771084337,1299.156847,61.44,1102.564103
1.43507E+12,6.096385542,-0.204819277,7.771084337,1299.156847,61.44,1105.494505
1.43507E+12,6.108433735,-0.192771084,7.771084337,1299.156847,61.44,1112.087912
1.43507E+12,6.108433735,-0.204819277,7.771084337,1298.387999,61.44,1124.542125
1.43507E+12,6.13253012,-0.168674699,7.759036145,1298.387999,61.44,1142.124542
1.43507E+12,6.13253012,-0.192771084,7.771084337,1299.156847,61.44,1166.300366
1.43507E+12,6.144578313,-0.168674699,7.771084337,1299.156847,61.44,1197.802198
1.43507E+12,6.13253012,-0.192771084,7.78313253,1299.156847,61.44,1238.095238
1.43507E+12,6.120481928,-0.180722892,7.759036145,1299.156847,61.44,1288.644689
1.43507E+12,6.108433735,-0.192771084,7.759036145,1298.387999,61.44,1350.915751
1.43507E+12,6.096385542,-0.192771084,7.78313253,1299.156847,61.44,1419.78022
1.43507E+12,6.096385542,-0.21686747,7.771084337,1299.156847,61.44,1494.505495
1.43507E+12,6.084337349,-0.204819277,7.771084337,1299.156847,61.44,1569.96337
1.43507E+12,6.108433735,-0.21686747,7.759036145,1299.156847,61.44,1638.827839
1.43507E+12,6.120481928,-0.180722892,7.78313253,1299.156847,61.44,1703.296703
1.43507E+12,6.108433735,-0.204819277,7.771084337,1299.156847,61.44,1758.241758
1.43507E+12,6.120481928,-0.192771084,7.771084337,1299.156847,61.44,1803.663004
1.43507E+12,6.120481928,-0.192771084,7.78313253,1299.156847,61.44,1837.362637
1.43507E+12,6.108433735,-0.180722892,7.78313253,1298.387999,61.44,1860.805861
1.43507E+12,6.108433735,-0.180722892,7.759036145,1299.156847,61.44,1876.923077
1.43507E+12,6.120481928,-0.192771084,7.78313253,1299.156847,61.44,1887.179487
1.43507E+12,6.096385542,-0.192771084,7.771084337,1299.156847,61.44,1890.842491
1.43507E+12,6.120481928,-0.180722892,7.771084337,1298.387999,64,1889.377289
1.43507E+12,6.120481928,-0.204819277,7.795180723,1299.156847,64,1882.051282
1.43507E+12,6.108433735,-0.192771084,7.78313253,1298.387999,64,1872.527473
1.43507E+12,6.084337349,-0.180722892,7.78313253,1299.156847,64,1861.538462
1.43507E+12,6.096385542,-0.204819277,7.78313253,1298.387999,64,1848.351648
1.43507E+12,6.096385542,-0.204819277,7.78313253,1299.156847,64,1832.234432
1.43507E+12,6.120481928,-0.192771084,7.771084337,1299.156847,64,1815.384615
1.43507E+12,6.120481928,-0.180722892,7.771084337,1299.156847,64,1794.871795
1.43507E+12,6.108433735,-0.180722892,7.78313253,1299.156847,64,1771.428571
1.43507E+12,6.108433735,-0.180722892,7.771084337,1299.156847,64,1743.589744
1.43507E+12,6.096385542,-0.180722892,7.771084337,1298.387999,64,1714.285714
1.43507E+12,6.084337349,-0.192771084,7.78313253,1299.156847,64,1682.783883
1.43507E+12,6.072289157,-0.204819277,7.78313253,1298.387999,64,1652.747253
1.43507E+12,6.084337349,-0.21686747,7.78313253,1299.156847,64,1626.373626
1.43507E+12,6.108433735,-0.192771084,7.771084337,1298.387999,64,1603.663004
1.43507E+12,6.108433735,-0.192771084,7.759036145,1298.387999,64,1586.080586
1.43507E+12,6.13253012,-0.156626506,7.771084337,1299.156847,64,1573.626374
1.43507E+12,6.156626506,-0.180722892,7.78313253,1299.156847,64,1565.567766
1.43507E+12,6.144578313,-0.168674699,7.771084337,1299.156847,64,1561.172161
1.43507E+12,6.13253012,-0.180722892,7.759036145,1298.387999,64,1558.974359
1.43507E+12,6.13253012,-0.180722892,7.78313253,1299.156847,64,1558.974359
1.43507E+12,6.108433735,-0.168674699,7.771084337,1299.926606,64,1558.974359
1.43507E+12,6.072289157,-0.192771084,7.78313253,1299.156847,64,1563.369963
1.43507E+12,6.072289157,-0.192771084,7.78313253,1299.156847,64,1566.300366
1.43507E+12,6.084337349,-0.192771084,7.771084337,1299.156847,64,1567.032967
1.43507E+12,6.084337349,-0.204819277,7.759036145,1299.156847,64,1563.369963
1.43507E+12,6.084337349,-0.192771084,7.771084337,1299.926606,64,1558.974359
1.43507E+12,6.108433735,-0.204819277,7.78313253,1299.156847,64,1550.18315
1.43507E+12,6.096385542,-0.192771084,7.78313253,1299.156847,64,1538.461538
1.43507E+12,6.108433735,-0.204819277,7.78313253,1299.156847,64,1524.542125
1.43507E+12,6.108433735,-0.180722892,7.771084337,1299.156847,64,1507.692308
1.43507E+12,6.120481928,-0.180722892,7.78313253,1299.926606,64,1489.377289
1.43507E+12,6.13253012,-0.192771084,7.759036145,1299.156847,64,1471.794872
1.43507E+12,6.108433735,-0.204819277,7.759036145,1299.156847,64,1450.549451
1.43507E+12,6.13253012,-0.192771084,7.78313253,1299.156847,64,1428.571429
1.43507E+12,6.13253012,-0.192771084,7.759036145,1299.156847,64,1404.395604
1.43507E+12,6.144578313,-0.192771084,7.78313253,1299.926606,64,1380.952381
1.43507E+12,6.13253012,-0.204819277,7.759036145,1299.926606,64,1358.241758
1.43507E+12,6.108433735,-0.204819277,7.78313253,1299.156847,64,1338.461538
1.43507E+12,6.108433735,-0.180722892,7.771084337,1299.156847,64,1322.344322
1.43507E+12,6.096385542,-0.180722892,7.78313253,1299.156847,64,1306.959707
1.43507E+12,6.084337349,-0.192771084,7.78313253,1299.926606,64,1293.772894
1.43507E+12,6.108433735,-0.192771084,7.759036145,1299.926606,64,1281.318681
1.43507E+12,6.120481928,-0.192771084,7.78313253,1299.156847,64,1271.794872
1.43507E+12,6.120481928,-0.192771084,7.771084337,1299.156847,64,1263.003663
1.43507E+12,6.120481928,-0.192771084,7.771084337,1299.156847,64,1255.677656
1.43507E+12,6.108433735,-0.204819277,7.78313253,1299.926606,64,1250.549451
1.43507E+12,6.108433735,-0.204819277,7.771084337,1299.926606,64,1243.956044
1.43507E+12,6.108433735,-0.204819277,7.771084337,1299.156847,64,1237.362637
1.43507E+12,6.108433735,-0.204819277,7.759036145,1299.926606,64,1227.106227
1.43507E+12,6.13253012,-0.204819277,7.759036145,1299.156847,64,1216.849817
1.43507E+12,6.13253012,-0.180722892,7.771084337,1299.926606,64,1205.128205
1.43507E+12,6.13253012,-0.192771084,7.78313253,1299.156847,64,1194.871795
1.43507E+12,6.120481928,-0.192771084,7.771084337,1299.926606,64,1185.347985
1.43507E+12,6.13253012,-0.192771084,7.78313253,1299.156847,64,1178.021978
1.43507E+12,6.108433735,-0.180722892,7.759036145,1299.926606,64,1173.626374
1.43507E+12,6.108433735,-0.192771084,7.771084337,1299.926606,64,1170.695971
1.43507E+12,6.108433735,-0.204819277,7.771084337,1299.926606,64,1171.428571
1.43507E+12,6.096385542,-0.180722892,7.771084337,1299.926606,64,1175.091575
1.43507E+12,6.096385542,-0.21686747,7.771084337,1299.926606,64,1180.952381
1.43507E+12,6.108433735,-0.180722892,7.78313253,1299.156847,64,1186.813187
1.43507E+12,6.108433735,-0.180722892,7.771084337,1299.926606,64,1191.941392
1.43507E+12,6.108433735,-0.192771084,7.78313253,1300.697278,64,1196.336996
1.43507E+12,6.13253012,-0.192771084,7.771084337,1299.926606,64,1200.732601
1.43507E+12,6.13253012,-0.192771084,7.771084337,1299.926606,64,1205.860806
1.43507E+12,6.120481928,-0.192771084,7.759036145,1299.926606,64,1209.52381
1.43507E+12,6.120481928,-0.180722892,7.771084337,1299.926606,64,1211.721612
1.43507E+12,6.108433735,-0.204819277,7.771084337,1300.697278,64,1210.989011
1.43507E+12,6.108433735,-0.180722892,7.78313253,1299.156847,64,1207.326007
1.43507E+12,6.120481928,-0.192771084,7.759036145,1299.926606,64,1200
1.43507E+12,6.120481928,-0.192771084,7.78313253,1299.926606,64,1191.941392
1.43507E+12,6.120481928,-0.204819277,7.78313253,1299.926606,64,1186.080586
1.43507E+12,6.108433735,-0.204819277,7.78313253,1299.926606,64,1179.487179
1.43507E+12,6.096385542,-0.192771084,7.759036145,1299.926606,64,1175.091575
1.43507E+12,6.120481928,-0.192771084,7.759036145,1299.926606,64,1169.230769
1.43507E+12,6.108433735,-0.204819277,7.78313253,1300.697278,64,1161.172161
1.43507E+12,6.108433735,-0.168674699,7.78313253,1299.926606,64,1153.113553
1.43507E+12,6.108433735,-0.21686747,7.78313253,1300.697278,64,1142.124542
1.43507E+12,6.120481928,-0.204819277,7.78313253,1299.926606,64,1131.135531
1.43507E+12,6.120481928,-0.192771084,7.78313253,1299.926606,64,1120.14652
1.43507E+12,6.096385542,-0.192771084,7.78313253,1299.926606,64,1111.355311
1.43507E+12,6.108433735,-0.204819277,7.771084337,1299.926606,64,1101.831502
1.43507E+12,6.096385542,-0.192771084,7.771084337,1300.697278,64,1096.703297
1.43507E+12,6.108433735,-0.192771084,7.771084337,1300.697278,64,1093.772894
1.43507E+12,6.108433735,-0.180722892,7.78313253,1299.926606,64,1091.575092
1.43507E+12,6.096385542,-0.21686747,7.771084337,1300.697278,64,1091.575092
1.43507E+12,6.108433735,-0.192771084,7.795180723,1299.926606,64,1091.575092
1.43507E+12,6.096385542,-0.192771084,7.771084337,1300.697278,64,1093.040293
1.43507E+12,6.120481928,-0.204819277,7.771084337,1299.926606,64,1095.238095
1.43507E+12,6.120481928,-0.204819277,7.771084337,1300.697278,64,1095.970696
1.43507E+12,6.108433735,-0.180722892,7.771084337,1299.926606,64,1095.970696
1.43507E+12,6.108433735,-0.192771084,7.771084337,1300.697278,64,1094.505495
1.43507E+12,6.108433735,-0.180722892,7.771084337,1299.926606,64,1093.040293
1.43507E+12,6.13253012,-0.192771084,7.78313253,1300.697278,64,1090.842491
1.43507E+12,6.13253012,-0.192771084,7.771084337,1299.926606,64,1089.377289
1.43507E+12,6.144578313,-0.192771084,7.771084337,1300.697278,64,1088.644689
1.43507E+12,6.144578313,-0.204819277,7.795180723,1300.697278,64,1089.377289
1.43507E+12,6.156626506,-0.228915663,7.795180723,1300.697278,64,1087.912088
1.43507E+12,6.13253012,-0.228915663,7.759036145,1300.697278,64,1088.644689
1.43507E+12,6.084337349,-0.180722892,7.746987952,1299.926606,64,1090.10989
1.43507E+12,6.096385542,-0.156626506,7.795180723,1300.697278,64,1091.575092
1.43507E+12,6.13253012,-0.204819277,7.771084337,1300.697278,64,1092.307692
1.43507E+12,6.144578313,-0.192771084,7.759036145,1299.926606,64,1091.575092
1.43507E+12,6.144578313,-0.192771084,7.759036145,1299.926606,64,1091.575092
1.43507E+12,6.13253012,-0.168674699,7.78313253,1300.697278,64,1091.575092
1.43507E+12,6.108433735,-0.204819277,7.78313253,1301.468864,64,1094.505495
1.43507E+12,6.084337349,-0.21686747,7.759036145,1300.697278,64,1096.703297
1.43507E+12,6.072289157,-0.204819277,7.759036145,1300.697278,64,1099.6337
1.43507E+12,6.084337349,-0.192771084,7.795180723,1300.697278,64,1104.029304
1.43507E+12,6.120481928,-0.204819277,7.78313253,1300.697278,64,1107.692308
1.43507E+12,6.144578313,-0.180722892,7.771084337,1300.697278,64,1112.820513
1.43507E+12,6.144578313,-0.180722892,7.771084337,1300.697278,64,1112.820513
1.43507E+12,6.120481928,-0.180722892,7.771084337,1300.697278,64,1113.553114
1.43507E+12,6.108433735,-0.192771084,7.771084337,1300.697278,64,1112.087912
1.43507E+12,6.108433735,-0.204819277,7.78313253,1300.697278,64,1111.355311
1.43507E+12,6.120481928,-0.204819277,7.771084337,1300.697278,64,1112.087912
1.43507E+12,6.120481928,-0.192771084,7.771084337,1300.697278,64,1114.285714
1.43507E+12,6.120481928,-0.21686747,7.759036145,1300.697278,64,1123.076923
1.43507E+12,6.144578313,-0.204819277,7.771084337,1301.468864,64,1139.194139
1.43507E+12,6.144578313,-0.204819277,7.759036145,1300.697278,64,1161.172161
1.43507E+12,6.13253012,-0.192771084,7.771084337,1300.697278,64,1191.941392
1.43507E+12,6.108433735,-0.192771084,7.771084337,1301.468864,64,1233.699634
1.43507E+12,6.108433735,-0.180722892,7.771084337,1301.468864,64,1284.249084
1.43507E+12,6.108433735,-0.192771084,7.78313253,1300.697278,64,1344.322344
1.43507E+12,6.108433735,-0.21686747,7.771084337,1300.697278,64,1407.326007
1.43507E+12,6.096385542,-0.228915663,7.771084337,1301.468864,64,1472.527473
1.43507E+12,6.108433735,-0.204819277,7.746987952,1301.468864,64,1534.798535
1.43507E+12,6.108433735,-0.204819277,7.771084337,1301.468864,64,1587.545788
1.43507E+12,6.13253012,-0.192771084,7.746987952,1300.697278,64,1632.234432
1.43507E+12,6.120481928,-0.192771084,7.759036145,1301.468864,64,1666.666667
1.43507E+12,6.13253012,-0.204819277,7.771084337,1301.468864,64,1690.10989
1.43507E+12,6.144578313,-0.192771084,7.771084337,1301.468864,64,1708.424908
1.43507E+12,6.13253012,-0.192771084,7.78313253,1300.697278,64,1720.14652
1.43507E+12,6.13253012,-0.180722892,7.78313253,1301.468864,64,1723.809524
1.43507E+12,6.120481928,-0.168674699,7.78313253,1300.697278,64,1725.274725
1.43507E+12,6.120481928,-0.180722892,7.771084337,1301.468864,59.53488372,1721.611722
1.43507E+12,6.108433735,-0.180722892,7.771084337,1301.468864,59.53488372,1718.681319
1.43507E+12,6.084337349,-0.192771084,7.771084337,1300.697278,59.53488372,1715.018315
1.43507E+12,6.096385542,-0.192771084,7.771084337,1300.697278,59.53488372,1709.157509
1.43507E+12,6.096385542,-0.204819277,7.771084337,1301.468864,59.53488372,1701.098901
1.43507E+12,6.108433735,-0.204819277,7.771084337,1300.697278,59.53488372,1695.238095
1.43507E+12,6.120481928,-0.204819277,7.771084337,1301.468864,59.53488372,1687.179487
1.43507E+12,6.13253012,-0.180722892,7.771084337,1300.697278,59.53488372,1678.388278
1.43507E+12,6.120481928,-0.180722892,7.759036145,1301.468864,59.53488372,1667.399267
1.43507E+12,6.096385542,-0.192771084,7.759036145,1300.697278,59.53488372,1652.747253
1.43507E+12,6.096385542,-0.192771084,7.759036145,1300.697278,59.53488372,1634.432234
1.43507E+12,6.084337349,-0.21686747,7.78313253,1301.468864,59.53488372,1613.919414
1.43507E+12,6.084337349,-0.192771084,7.771084337,1300.697278,59.53488372,1589.74359
1.43507E+12,6.108433735,-0.204819277,7.78313253,1300.697278,59.53488372,1567.032967
1.43507E+12,6.108433735,-0.204819277,7.78313253,1302.241366,59.53488372,1543.589744
1.43507E+12,6.156626506,-0.180722892,7.771084337,1301.468864,59.53488372,1523.076923
1.43507E+12,6.156626506,-0.192771084,7.771084337,1301.468864,59.53488372,1507.692308
1.43507E+12,6.144578313,-0.180722892,7.759036145,1301.468864,59.53488372,1494.505495
1.43507E+12,6.156626506,-0.180722892,7.771084337,1300.697278,59.53488372,1487.912088
1.43507E+12,6.144578313,-0.156626506,7.759036145,1301.468864,59.53488372,1488.644689
1.43507E+12,6.13253012,-0.204819277,7.759036145,1301.468864,59.53488372,1492.307692
1.43507E+12,6.096385542,-0.180722892,7.759036145,1300.697278,59.53488372,1497.435897
